Nbins NbandsSolar NbandsIR NR
1000 7 7 5
veff
0.25
refflow reffhigh reffstep
0.1 100.1 0.1
IR band limits
2222.220000 1250.000000 833.333000 710.020000 625.370000 416.667000 166.667000 10.000000
Solar band limits
41666.670000 25000.000000 12500.000000 7651.110000 5370.570000 4030.630000 3087.370000 2222.220000
Qref wavelengths
0.670000 9.300000 12.121212 11.862396 21.598272
0.46987703	0.43728771	0.36257317
1.24150770	0.33631990	0.41646178
0.51942764	0.71992005	0.63268023
1.6 2.82406391 1.39380493 0.25598130 0.74963292 0.72793636
2.64844771	0.92654995	0.71671343
3.18875876	0.89851730	0.73817397
3.44871023	0.96663614	0.71102687
3.34359048	0.96673289	0.69611819
3.06548797	0.96882581	0.70279508
2.81359720	0.90722628	0.75213424
2.67551432	0.73612690	0.83506038
0.01583633	0.08090710	0.02902712
0.32371422	0.09882246	0.11946560
0.65564492	0.12078253	0.19828983
0.51666305	0.24865012	0.31114433
0.53438822	0.46120872	0.38953282
1.34184132	0.35405899	0.43986080
0.58426871	0.73282296	0.65184358
1.7 2.80156276 1.43305502 0.27896102 0.85197649 0.78733463
2.78780286	0.92550379	0.72095747
3.25918994	0.89518105	0.73928770
3.44608744	0.96449308	0.70936270
3.30457699	0.96435278	0.69597847
3.02879802	0.96678963	0.70664054
2.79193793	0.90312357	0.75746663
2.66207214	0.72830750	0.84076385
0.01720303	0.09542967	0.03287975
0.35409879	0.11241304	0.13209170
0.70839084	0.13367292	0.21700290
0.56836794	0.26780550	0.33643709
0.60230071	0.48235055	0.41451424
1.43994679	0.37000857	0.46131423
0.65046030	0.74375320	0.66871624
1.8 2.78162920 1.46774542 0.30224368 0.95744345 0.84741939
2.90880027	0.92415925	0.72422912
3.31087905	0.89157360	0.73992518
3.43350725	0.96227797	0.70788171
3.26593366	0.96197570	0.69642569
2.99596318	0.96479655	0.71063952
2.77278410	0.89917365	0.76243607
2.65001617	0.72097040	0.84600249
0.01866079	0.11118734	0.03699843
0.38602091	0.12617483	0.14476368
0.76175792	0.14627333	0.23551825
0.62169073	0.28572138	0.36062891
0.67314074	0.50104361	0.43758452
1.53534952	0.38434932	0.48098953
0.71755815	0.75306120	0.68364219
1.9 2.76383831 1.49835607 0.32571225 1.06503499 0.90792238
3.01257565	0.92255888	0.72671515
3.34696647	0.88774824	0.74023958
3.41406905	0.96000835	0.70666375
3.22860920	0.95961428	0.69739793
2.96653635	0.96284645	0.71469941
2.75571764	0.89536443	0.76706654
2.63912339	0.71407169	0.85083334
0.02022056	0.12810750	0.04139005
0.41944917	0.13996396	0.15740583
0.81554112	0.15851368	0.25374804
0.67638620	0.30242963	0.38365332
0.74642961	0.51759137	0.45885013
1.62767840	0.39724808	0.49905134
0.78516012	0.76102225	0.69690635
2.0 2.74785242 1.52532164 0.34926255 1.17382277 0.96859003
3.10046943	0.92073740	0.72856796
3.37025047	0.88375090	0.74035164
3.39011575	0.95769971	0.70575641
3.19312568	0.95727792	0.69882483
2.94009325	0.96093813	0.71875184
2.74040451	0.89168530	0.77138481
2.62921819	0.70757328	0.85530444
0.02189401	0.14609808	0.04606174
0.45433528	0.15365764	0.16995461
0.86954615	0.17034636	0.27162279
0.73221337	0.31798316	0.40548425
0.82169635	0.53226394	0.47843752
1.71665354	0.40885602	0.51565542
0.85290619	0.76785476	0.70874517
2.1 2.73340033 1.54903297 0.37280373 1.28296091 1.02918772
3.17392508	0.91872382	0.72991304
3.38316591	0.87962157	0.74035610
3.36339006	0.95536556	0.70518276
3.15973070	0.95497329	0.70063459
2.91625017	0.95906975	0.72274784
